country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
Mexico,2002,MEX,100917080.0,1275458093056.0,14.548,0.144,410.506,2.775,0.681,510.31,-3.928,-0.764,5.057,0.4,0.297,4.068,0.322,0.239,34.701,0.344,452.845,4.487,0.355,346.393,11691.076,23952.496,689.5,334.77,1821.663,13790.574,8498.751,,17044.275,1.349,3.727,0.037,92.171,0.913,5.452,4.808,99.804,0.989,121.85,1.207,38.03,0.377,265.359,2.629,,,1720.058,1.861,1.564,1.613,0.358,1.737,1.065,1.333,0.127,2.803,1.384,1.96,2.201,,1.148,1.879,1.853,2.567,,1.359,0.006,0.009,0.016,0.001,485.25,550.23,42.339,10.314
Mexico,2003,MEX,102429344.0,1306677477376.0,14.65,0.143,436.18,25.674,6.254,528.815,18.505,3.626,5.163,0.405,0.304,4.258,0.334,0.251,42.458,0.415,451.527,4.408,0.346,361.043,12127.257,24481.312,731.958,338.743,1923.566,13883.21,8771.946,,16996.574,1.332,3.973,0.039,101.903,0.995,5.612,4.999,92.635,0.904,127.85,1.248,39.76,0.388,273.195,2.667,,,1740.948,1.703,1.578,1.579,0.403,1.735,1.077,1.337,0.132,2.756,1.407,1.957,2.211,,1.153,2.005,1.588,2.573,,1.366,0.006,0.009,0.016,0.001,512.07,574.86,15.347,3.519
Mexico,2004,MEX,103945816.0,1373060333568.0,15.346,0.148,438.8,2.62,0.601,518.596,-10.219,-1.932,4.989,0.378,0.281,4.221,0.32,0.238,37.882,0.364,470.17,4.523,0.342,376.389,12566.056,24999.908,769.84,341.932,2029.213,13963.006,9048.683,,17731.264,1.342,3.189,0.031,105.647,1.016,5.633,4.997,79.796,0.768,127.43,1.226,37.0,0.356,276.736,2.662,,,1843.091,1.708,1.533,1.525,0.348,1.734,1.088,1.341,0.136,2.707,1.429,1.953,2.219,,0.931,2.008,1.479,2.513,,1.371,0.006,0.01,0.017,0.001,519.4,585.56,31.371,7.149
Mexico,2005,MEX,105442400.0,1427076808704.0,16.674,0.158,463.644,24.844,5.662,535.211,16.615,3.204,5.076,0.375,0.265,4.397,0.325,0.23,46.808,0.444,490.333,4.65,0.344,393.062,13029.7,25535.119,816.648,345.456,2134.729,14034.572,9339.806,,19153.719,1.415,3.524,0.033,105.516,1.001,5.763,5.153,71.567,0.679,129.38,1.227,40.17,0.381,291.123,2.761,,,2019.614,1.73,1.567,1.552,0.405,1.734,1.1,1.344,0.142,2.661,1.448,1.95,2.23,,1.013,1.963,1.463,2.621,,1.377,0.006,0.01,0.017,0.001,543.34,607.69,26.689,5.756
Mexico,2006,MEX,106886792.0,1510627082240.0,17.818,0.167,474.744,11.1,2.394,550.285,15.074,2.816,5.148,0.364,0.269,4.442,0.314,0.232,50.288,0.47,504.696,4.722,0.334,410.88,13504.444,26085.402,866.936,349.468,2252.666,14110.112,9624.494,,19171.469,1.357,4.012,0.038,117.937,1.103,5.875,5.268,75.54,0.707,131.7,1.232,39.22,0.367,284.689,2.663,,,2049.177,1.695,1.551,1.535,0.412,1.732,1.112,1.348,0.147,2.622,1.473,1.946,2.238,,1.154,2.127,1.443,2.539,,1.383,0.006,0.01,0.017,0.001,563.12,628.01,29.952,6.309
Mexico,2007,MEX,108302976.0,1572355440640.0,18.973,0.175,473.748,-0.996,-0.21,516.628,-33.657,-6.116,4.77,0.329,0.25,4.374,0.301,0.229,45.84,0.423,497.758,4.596,0.317,429.853,13978.191,26602.031,912.776,354.479,2369.94,14152.993,9911.144,,19098.814,1.316,5.012,0.046,117.274,1.083,5.909,5.304,42.88,0.396,131.82,1.217,39.92,0.369,286.649,2.647,,,2068.458,1.68,1.504,1.433,0.358,1.73,1.122,1.349,0.152,2.593,1.494,1.94,2.246,,1.46,2.047,0.941,2.548,,1.389,0.006,0.01,0.018,0.001,574.42,639.93,24.01,5.068
Mexico,2008,MEX,109684496.0,1607400947712.0,18.638,0.17,473.107,-0.641,-0.135,490.214,-26.414,-5.113,4.469,0.305,0.228,4.313,0.294,0.22,40.784,0.372,505.167,4.606,0.314,448.491,14451.299,27092.244,953.56,361.2,2488.507,14170.1,10199.541,,19633.797,1.34,6.721,0.061,118.567,1.081,5.864,5.271,17.106,0.156,132.58,1.209,39.36,0.359,288.397,2.629,,,2153.523,1.63,1.477,1.333,0.309,1.725,1.131,1.349,0.155,2.579,1.512,1.93,2.254,,2.008,2.012,0.361,2.574,,1.394,0.007,0.011,0.018,0.001,578.16,643.16,32.06,6.776
Mexico,2009,MEX,111049424.0,1543872708608.0,17.863,0.161,460.417,-12.69,-2.682,454.493,-35.721,-7.287,4.093,0.294,0.215,4.146,0.298,0.217,40.813,0.368,485.903,4.376,0.315,466.354,14911.718,27546.738,994.374,366.768,2611.94,14164.176,10472.282,,19065.637,1.371,5.568,0.05,123.433,1.112,5.696,5.111,-5.924,-0.053,131.83,1.187,39.91,0.359,272.741,2.456,,,2117.228,1.52,1.462,1.237,0.313,1.717,1.139,1.347,0.158,2.558,1.534,1.915,2.259,,1.685,2.147,-0.113,2.488,,1.399,0.007,0.011,0.018,0.001,567.53,632.55,25.486,5.535
Mexico,2010,MEX,112532400.0,1637760630784.0,17.046,0.151,456.597,-3.82,-0.83,460.935,6.442,1.417,4.096,0.281,0.217,4.057,0.279,0.215,51.054,0.454,495.318,4.402,0.302,483.4,15368.313,28007.674,1045.428,371.465,2736.061,14168.514,10731.96,,18870.824,1.297,4.697,0.042,124.122,1.103,5.778,5.193,4.338,0.039,132.88,1.181,40.06,0.356,259.679,2.308,,,2123.579,1.358,1.371,1.198,0.366,1.701,1.144,1.344,0.163,2.531,1.55,1.902,2.26,,1.376,2.004,0.084,2.292,,1.402,0.007,0.011,0.019,0.001,584.34,650.22,38.72,8.48
Mexico,2011,MEX,114150480.0,1716060815360.0,17.771,0.156,483.405,26.807,5.871,457.64,-3.295,-0.715,4.009,0.267,0.206,4.235,0.282,0.218,56.041,0.491,537.657,4.71,0.313,501.17,15851.719,28465.314,1101.469,377.839,2866.768,14142.75,11004.473,,19447.846,1.294,6.374,0.056,130.707,1.145,5.885,6.028,-25.764,-0.226,136.28,1.194,43.3,0.379,272.512,2.387,,,2219.981,1.317,1.404,1.154,0.38,1.683,1.151,1.341,0.168,2.513,1.568,1.886,2.264,,1.773,2.051,-0.494,2.401,,1.405,0.007,0.011,0.019,0.001,688.09,671.74,54.253,11.223
Mexico,2012,MEX,115755912.0,1785373786112.0,18.411,0.159,501.569,18.164,3.758,471.128,13.487,2.947,4.07,0.264,0.21,4.333,0.281,0.224,49.223,0.425,548.456,4.738,0.307,519.582,16353.288,28936.441,1150.692,385.889,3002.494,14112.309,11294.631,,19349.783,1.255,8.05,0.07,135.727,1.173,5.861,5.99,-30.441,-0.263,134.98,1.166,41.82,0.361,290.158,2.507,,,2239.852,1.33,1.436,1.17,0.33,1.668,1.158,1.338,0.171,2.503,1.586,1.868,2.27,,2.134,2.087,-0.57,2.524,,1.408,0.007,0.011,0.02,0.001,693.4,678.45,46.888,9.348
Mexico,2013,MEX,117290680.0,1810561761280.0,17.437,0.149,495.485,-6.084,-1.213,460.741,-10.387,-2.205,3.928,0.254,0.206,4.224,0.274,0.221,49.977,0.426,557.006,4.749,0.308,537.019,16848.773,29397.182,1200.669,393.989,3144.771,14077.563,11572.325,,19108.689,1.238,8.1,0.069,142.277,1.213,5.659,5.799,-34.744,-0.296,129.36,1.103,43.8,0.373,277.695,2.368,,,2241.271,1.208,1.406,1.149,0.333,1.647,1.164,1.334,0.175,2.494,1.605,1.852,2.272,,2.101,2.177,-0.715,2.397,,1.41,0.007,0.012,0.02,0.001,680.12,663.76,61.521,12.416
Mexico,2014,MEX,118755888.0,1851266170880.0,18.259,0.154,484.114,-11.371,-2.295,633.081,172.341,37.405,5.331,0.342,0.284,4.077,0.262,0.217,48.944,0.412,548.534,4.619,0.296,555.278,17332.887,30030.264,1249.613,403.122,3283.274,14226.531,11841.6,,18757.031,1.203,9.133,0.077,138.503,1.166,5.549,5.668,148.968,1.254,136.75,1.152,42.27,0.356,269.275,2.267,,,2227.508,1.218,1.365,1.556,0.326,1.628,1.169,1.338,0.178,2.49,1.621,1.859,2.273,,2.36,2.084,2.857,2.317,,1.413,0.007,0.012,0.02,0.001,673.09,659.02,64.42,13.307
Mexico,2015,MEX,120149896.0,1899585208320.0,19.16,0.159,479.52,-4.594,-0.949,712.46,79.378,12.538,5.93,0.375,0.323,3.991,0.252,0.218,44.114,0.367,539.292,4.488,0.284,574.438,17812.406,30742.725,1293.727,412.517,3431.251,14459.471,12100.474,,18335.252,1.16,9.394,0.078,147.977,1.232,5.612,5.737,232.94,1.939,144.09,1.199,41.18,0.343,258.874,2.155,,,2202.979,1.326,1.352,1.734,0.301,1.616,1.173,1.345,0.181,2.489,1.639,1.875,2.271,,2.445,2.181,4.137,2.178,,1.416,0.007,0.012,0.021,0.001,689.34,674.27,59.772,12.465
Mexico,2016,MEX,121519224.0,1923887267840.0,20.599,0.17,479.79,0.27,0.056,804.675,92.215,12.943,6.622,0.418,0.357,3.948,0.249,0.213,47.621,0.392,528.772,4.351,0.275,595.037,18292.195,31547.398,1341.348,421.039,3582.706,14784.356,12352.066,,18538.975,1.171,8.522,0.07,151.455,1.246,5.619,5.749,324.885,2.674,144.11,1.186,44.31,0.365,251.592,2.07,,,2252.842,1.389,1.353,2.009,0.332,1.607,1.177,1.357,0.184,2.485,1.656,1.906,2.267,,2.277,2.173,7.064,2.095,,1.42,0.007,0.012,0.021,0.001,698.62,682.79,48.982,10.209
Mexico,2017,MEX,122839256.0,1964635193344.0,20.877,0.17,465.621,-14.169,-2.953,711.126,-93.548,-11.626,5.789,0.362,0.31,3.79,0.237,0.203,48.53,0.395,516.627,4.206,0.263,615.914,18757.816,32258.525,1389.877,428.162,3725.958,15029.861,12597.906,,18689.648,1.169,7.123,0.058,143.251,1.166,5.533,5.668,245.505,1.999,142.25,1.158,44.98,0.366,245.84,2.001,,,2295.823,1.388,1.292,1.752,0.335,1.599,1.18,1.364,0.186,2.47,1.668,1.926,2.262,,1.838,2.012,5.378,2.012,,1.422,0.007,0.013,0.021,0.001,696.29,679.73,51.006,10.955
Mexico,2018,MEX,124013864.0,2006599729152.0,20.864,0.168,470.286,4.665,1.002,752.269,41.143,5.786,6.066,0.375,0.332,3.792,0.234,0.208,47.313,0.382,522.517,4.213,0.26,636.778,19228.104,33010.793,1437.191,435.522,3891.864,15311.846,12826.749,,18269.648,1.129,7.36,0.059,165.906,1.338,5.25,5.374,281.983,2.274,142.61,1.15,43.61,0.352,228.842,1.845,,,2265.69,1.332,1.279,1.832,0.321,1.588,1.182,1.372,0.189,2.455,1.685,1.952,2.253,,1.807,2.213,6.58,1.865,,1.422,0.007,0.013,0.022,0.002,666.45,651.04,52.231,11.106
Mexico,2019,MEX,125085312.0,,19.498,0.156,468.322,-1.964,-0.418,773.325,21.056,2.799,6.182,,0.345,3.744,,0.209,45.268,0.362,514.544,4.114,,656.276,19696.426,33784.121,1482.459,443.952,4048.964,15616.848,13064.774,,17903.295,,8.43,0.067,157.1,1.256,5.274,5.411,305.003,2.438,143.91,1.15,45.03,0.36,238.026,1.903,,,2239.439,1.207,1.264,1.857,0.308,1.573,1.184,1.38,0.191,2.443,1.697,1.979,2.246,,1.936,2.061,6.634,1.923,,1.423,0.007,0.013,0.022,0.002,676.87,659.74,46.222,9.87
Mexico,2020,MEX,125998296.0,,20.65,0.164,442.289,-26.033,-5.559,760.773,-12.552,-1.623,6.038,,0.369,3.51,,0.214,33.705,0.268,468.585,3.719,,676.926,20138.715,34544.895,1516.164,454.794,4232.427,15935.332,13258.402,,16382.68,,10.842,0.086,183.464,1.456,4.701,4.834,318.484,2.528,144.58,1.147,44.49,0.353,193.628,1.537,,,2064.19,1.265,1.263,1.936,0.237,1.562,1.185,1.389,0.192,2.448,1.72,2.009,2.238,,2.721,2.428,7.415,1.776,,1.422,0.007,0.013,0.023,0.002,609.07,592.32,26.296,5.945
Mexico,2021,MEX,126705136.0,,22.259,0.176,468.791,26.502,5.992,807.686,46.913,6.166,6.375,,0.364,3.7,,0.211,28.088,0.222,506.237,3.995,,699.185,20607.506,35352.578,1544.252,467.031,4421.287,16274.228,13475.751,,17515.205,,12.237,0.097,188.86,1.491,,,338.895,2.675,,,,,217.348,1.715,,,2219.266,1.315,1.273,1.963,0.187,1.552,1.187,1.398,0.192,2.461,1.74,2.04,2.231,,3.033,2.384,7.842,1.888,,1.421,0.008,0.014,0.023,0.002,,,37.445,7.988
Mexico,2022,MEX,127504120.0,,21.534,0.169,511.972,43.181,9.211,862.686,54.999,6.809,6.766,,0.356,4.015,,0.211,35.11,0.275,,,,720.719,21119.479,36215.262,1579.361,477.687,4609.068,16624.941,13732.643,,19009.186,,10.656,0.084,187.781,1.473,,,350.714,2.751,,,,,256.892,2.015,,,2423.75,1.341,1.378,2.081,0.231,1.545,1.191,1.409,0.193,2.465,1.761,2.073,2.23,,2.681,2.423,8.137,2.163,,,,,,,,,,
Russia,2000,RUS,146844848.0,1540482793472.0,15.113,0.103,1479.142,-15.036,-1.006,1461.906,-66.938,-4.378,9.955,0.949,0.203,10.073,0.96,0.205,427.01,2.908,996.236,6.784,0.647,1193.851,83526.281,186185.156,36910.359,562.882,18871.154,106388.375,25756.164,231.874,49127.297,4.683,23.764,0.162,681.631,4.642,14.559,12.239,-17.237,-0.117,487.81,3.322,59.91,0.408,317.516,2.162,0.096,14.11,7214.09,2.095,5.8,4.735,4.638,6.485,7.983,10.731,7.028,4.988,15.467,15.346,7.048,5.74,6.844,14.408,-0.321,3.089,6.523,7.293,0.02,0.06,0.083,0.003,1797.28,2137.89,-482.907,-32.648
Russia,2001,RUS,146235520.0,1650354421760.0,15.863,0.108,1515.647,36.505,2.468,1476.142,14.237,0.974,10.094,0.894,0.201,10.364,0.918,0.207,445.476,3.046,1112.459,7.607,0.674,1209.714,85041.93,187661.281,37355.836,587.231,19564.377,106348.875,26079.463,245.312,50112.773,4.44,24.348,0.167,693.223,4.74,14.707,9.628,-39.505,-0.27,492.01,3.365,59.74,0.409,323.3,2.211,0.092,13.438,7328.268,2.104,5.903,4.807,4.811,6.312,7.933,10.628,6.99,5.053,15.434,15.229,6.94,5.768,7.25,14.575,-0.784,3.122,6.299,7.221,0.02,0.061,0.083,0.003,1407.98,2150.7,-403.188,-26.602
Russia,2002,RUS,145590144.0,1773704445952.0,17.116,0.118,1506.788,-8.859,-0.585,1444.95,-31.192,-2.113,9.925,0.815,0.198,10.35,0.85,0.206,424.116,2.913,1118.857,7.685,0.631,1226.83,86548.719,189106.234,37779.953,622.047,20267.08,106287.031,26394.234,258.576,50130.184,4.115,34.816,0.239,702.703,4.827,14.782,9.688,-61.838,-0.425,503.34,3.457,60.4,0.415,314.772,2.162,0.091,13.264,7298.46,2.189,5.741,4.568,4.38,6.151,7.881,10.521,6.943,5.207,15.393,15.104,6.836,5.785,10.722,14.327,-1.148,3.045,6.132,7.147,0.019,0.061,0.084,0.003,1410.52,2152.11,-387.931,-25.746
Russia,2003,RUS,144946720.0,1946812547072.0,18.666,0.129,1537.018,30.23,2.006,1502.014,57.064,3.949,10.363,0.772,0.202,10.604,0.79,0.206,425.963,2.939,1161.615,8.014,0.597,1245.496,88085.734,190608.266,38205.914,656.59,21002.457,106252.023,26702.945,272.335,51387.617,3.826,34.543,0.238,735.376,5.073,15.339,10.245,-35.004,-0.241,536.56,3.702,62.43,0.431,308.711,2.13,0.095,13.759,7448.467,2.17,5.559,4.486,4.048,5.986,7.824,10.411,6.888,5.343,15.358,14.975,6.731,5.806,10.024,14.468,-0.6,2.908,6.225,7.071,0.019,0.062,0.084,0.003,1484.98,2223.27,-375.403,-24.424
Russia,2004,RUS,144353648.0,2135166287872.0,20.915,0.145,1543.957,6.939,0.451,1504.363,2.349,0.156,10.421,0.705,0.2,10.696,0.723,0.205,416.376,2.884,1185.024,8.209,0.555,1266.411,89629.695,192112.625,38622.289,696.227,21745.861,106212.438,27012.264,286.64,52053.328,3.519,39.638,0.275,743.405,5.15,15.368,10.255,-39.594,-0.274,540.77,3.746,58.82,0.407,309.318,2.143,0.099,14.305,7514.088,2.328,5.395,4.423,3.828,5.835,7.763,10.302,6.83,5.511,15.313,14.856,6.625,5.823,11.568,14.132,-0.734,2.809,6.177,6.994,0.019,0.062,0.085,0.003,1480.39,2218.47,-358.933,-23.248
Russia,2005,RUS,143800048.0,2320883253248.0,22.256,0.155,1562.577,18.62,1.206,1542.98,38.618,2.567,10.73,0.665,0.206,10.866,0.673,0.208,417.916,2.906,1198.56,8.335,0.516,1288.668,91192.273,193655.609,39040.203,737.758,22492.045,106192.836,27332.285,301.31,52182.891,3.233,41.53,0.289,746.183,5.189,15.605,10.443,-19.596,-0.136,552.23,3.84,56.62,0.394,320.02,2.225,0.102,14.671,7503.902,2.309,5.28,4.474,3.617,5.685,7.701,10.196,6.765,5.684,15.261,14.753,6.526,5.834,11.935,13.883,-0.401,2.881,6.055,6.919,0.019,0.063,0.085,0.003,1501.7,2243.99,-364.017,-23.296
Russia,2006,RUS,143338672.0,2565919997952.0,24.545,0.171,1623.002,60.425,3.867,1645.698,102.717,6.657,11.481,0.641,0.21,11.323,0.633,0.207,437.859,3.055,1241.993,8.665,0.484,1313.212,92815.273,195301.297,39478.062,779.914,23258.998,106215.531,27667.814,317.269,54674.262,3.054,42.157,0.294,766.955,5.351,15.917,10.753,22.696,0.158,550.47,3.84,57.93,0.404,335.529,2.341,0.111,15.959,7836.936,2.335,5.303,4.592,3.589,5.536,7.641,10.092,6.699,5.852,15.209,14.649,6.433,5.856,12.13,13.835,0.434,2.993,6.309,6.843,0.019,0.064,0.086,0.003,1541.34,2281.59,-381.009,-23.476
Russia,2007,RUS,143117680.0,2852284792832.0,27.645,0.193,1623.781,0.779,0.048,1685.478,39.78,2.417,11.777,0.591,0.214,11.346,0.569,0.206,423.047,2.956,1313.439,9.177,0.46,1340.857,94439.055,196986.781,39901.109,830.782,24038.354,106277.234,27994.275,333.674,55047.945,2.762,50.868,0.355,779.354,5.446,16.011,10.817,61.696,0.431,556.44,3.888,57.44,0.401,326.463,2.281,0.115,16.405,7878.334,2.448,5.155,4.675,3.308,5.396,7.578,9.993,6.627,6.077,15.151,14.566,6.343,5.878,14.817,13.601,1.354,2.902,6.319,6.769,0.019,0.064,0.086,0.003,1548.17,2291.5,-310.342,-19.112
Russia,2008,RUS,143086544.0,3070320967680.0,23.625,0.165,1652.064,28.283,1.742,1686.184,0.707,0.042,11.784,0.549,0.213,11.546,0.538,0.209,451.93,3.158,1335.755,9.335,0.435,1364.482,96091.117,198672.953,40353.043,867.407,24818.078,106311.352,28337.975,350.136,55313.555,2.578,36.625,0.256,779.724,5.449,16.018,10.881,34.12,0.238,558.55,3.904,66.33,0.464,343.698,2.402,0.115,16.462,7914.625,2.066,5.156,4.584,3.423,5.249,7.517,9.894,6.559,6.193,15.082,14.477,6.262,5.898,10.941,13.228,0.72,3.067,6.332,6.697,0.019,0.065,0.087,0.003,1556.86,2291.99,-316.31,-19.146
Russia,2009,RUS,143163648.0,2897514594304.0,19.746,0.138,1545.034,-107.03,-6.479,1753.454,67.269,3.989,12.248,0.605,0.233,10.792,0.533,0.205,419.075,2.927,1286.829,8.989,0.444,1384.229,97636.156,200426.422,40772.117,905.695,25550.764,106519.773,28660.984,362.365,52542.598,2.596,38.288,0.267,732.688,5.118,15.095,9.913,208.419,1.456,541.4,3.782,61.3,0.428,323.009,2.256,0.085,12.229,7522.19,1.68,4.906,4.774,3.215,5.095,7.455,9.802,6.489,6.317,15.003,14.403,6.184,5.863,11.587,12.746,3.98,2.947,5.011,6.626,0.018,0.066,0.087,0.003,1419.12,2161.03,-258.206,-16.712
Russia,2010,RUS,143242592.0,3099422883840.0,22.723,0.159,1632.783,87.749,5.679,2011.366,257.912,14.709,14.042,0.649,0.257,11.399,0.527,0.209,419.276,2.927,1361.995,9.508,0.439,1406.951,99268.938,202437.781,41191.391,953.565,26345.357,106898.352,28994.855,376.815,54554.844,2.521,47.87,0.334,794.593,5.547,15.704,10.535,378.583,2.643,559.95,3.909,60.17,0.42,333.87,2.331,0.101,14.45,7814.577,1.811,4.902,5.227,3.008,4.95,7.391,9.717,6.414,6.497,14.927,14.353,6.107,5.863,14.02,12.83,7.312,2.947,5.87,6.557,0.018,0.066,0.088,0.003,1509.01,2249.52,-270.789,-16.584
Russia,2011,RUS,143364544.0,3300296753152.0,25.129,0.175,1685.91,53.126,3.254,1782.149,-229.217,-11.396,12.431,0.54,0.221,11.76,0.511,0.209,430.352,3.002,1424.695,9.938,0.432,1432.08,100954.852,204219.922,41621.746,1005.126,27163.078,106994.586,29341.031,391.787,56364.211,2.448,51.561,0.36,817.72,5.704,16.325,11.73,96.24,0.671,569.13,3.97,63.23,0.441,346.176,2.415,0.104,14.972,8080.629,1.863,4.896,4.494,2.921,4.81,7.329,9.62,6.335,6.684,14.854,14.266,6.035,5.846,14.342,12.831,1.844,3.05,5.443,6.491,0.018,0.067,0.089,0.003,1681.7,2340.37,-261.214,-15.494
Russia,2012,RUS,143629360.0,3421750689792.0,26.332,0.183,1701.268,15.359,0.911,2039.685,257.536,14.451,14.201,0.596,0.251,11.845,0.497,0.209,445.326,3.101,1471.37,10.244,0.43,1458.411,102656.117,206259.625,42067.07,1058.054,27970.15,107333.008,29694.82,407.607,56593.086,2.376,52.928,0.369,807.072,5.619,16.129,11.555,338.417,2.356,563.78,3.925,62.86,0.438,353.791,2.463,0.11,15.82,8128.429,1.902,4.87,5.064,2.989,4.681,7.268,9.535,6.261,6.864,14.77,14.21,5.967,5.841,14.027,12.412,6.331,3.077,5.717,6.431,0.018,0.068,0.089,0.003,1659.67,2316.61,-229.898,-13.513
Russia,2013,RUS,143956864.0,3473313366016.0,27.281,0.19,1640.437,-60.831,-3.576,1859.798,-179.887,-8.819,12.919,0.535,0.232,11.395,0.472,0.204,408.194,2.836,1432.593,9.952,0.412,1485.693,104296.555,208119.422,42475.266,1106.882,28752.998,107552.367,30051.861,423.852,55798.707,2.313,48.828,0.339,782.85,5.438,15.84,11.243,219.361,1.524,563.78,3.916,60.68,0.422,357.04,2.48,0.113,16.245,8032.607,1.891,4.656,4.639,2.723,4.557,7.204,9.446,6.184,7.005,14.677,14.148,5.901,5.827,12.665,11.977,4.515,3.082,5.515,6.375,0.018,0.069,0.09,0.003,1618.57,2280.31,-207.845,-12.67
Russia,2014,RUS,144285072.0,3559951171584.0,26.453,0.183,1639.959,-0.478,-0.029,1736.803,-122.995,-6.613,12.037,0.488,0.216,11.366,0.461,0.204,397.222,2.753,1395.25,9.67,0.392,1512.146,105936.508,209856.219,42872.488,1145.348,29528.338,107649.211,30437.65,440.542,55844.656,2.263,38.466,0.267,775.338,5.374,15.698,11.139,96.844,0.671,566.14,3.924,64.92,0.45,385.79,2.674,0.116,16.69,8057.55,1.764,4.624,4.269,2.647,4.435,7.143,9.352,6.108,7.076,14.578,14.064,5.844,5.813,9.939,11.665,1.857,3.32,5.465,6.324,0.018,0.069,0.091,0.004,1607.17,2264.92,-244.71,-14.922
Russia,2015,RUS,144668384.0,3463078477824.0,23.171,0.16,1638.675,-1.284,-0.078,2040.582,303.779,17.491,14.105,0.589,0.257,11.327,0.473,0.207,417.405,2.885,1322.601,9.142,0.382,1535.318,107575.18,211896.797,43289.891,1178.37,30267.844,108051.117,30846.322,457.439,54818.855,2.29,33.023,0.228,739.506,5.112,15.547,10.973,401.906,2.778,570.04,3.94,62.57,0.433,408.673,2.825,0.117,16.897,7930.555,1.604,4.621,4.966,2.847,4.32,7.084,9.273,6.042,7.111,14.459,14.014,5.79,5.803,8.593,10.902,7.138,3.438,5.565,6.279,0.018,0.07,0.092,0.004,1587.48,2249.22,-316.075,-19.288
Russia,2016,RUS,145109152.0,3461967511552.0,20.432,0.141,1634.885,-3.79,-0.231,2051.961,11.38,0.558,14.141,0.593,0.254,11.267,0.472,0.202,405.877,2.797,1364.734,9.405,0.394,1555.75,109210.07,213948.766,43695.766,1214.589,31020.85,108468.195,31249.918,473.197,55769.246,2.338,36.218,0.25,753.005,5.189,15.483,11.838,417.076,2.874,586.62,4.043,67.2,0.463,403.595,2.781,0.109,15.758,8092.628,1.378,4.611,5.122,2.833,4.202,7.027,9.202,5.979,7.167,14.341,13.985,5.737,5.783,9.678,10.804,9.069,3.361,5.244,6.242,0.018,0.071,0.093,0.004,1717.74,2246.73,-270.151,-16.524
Russia,2017,RUS,145452544.0,3524075192320.0,20.512,0.141,1666.121,31.236,1.911,2099.36,47.399,2.31,14.433,0.596,0.258,11.455,0.473,0.205,389.27,2.676,1400.29,9.627,0.397,1576.262,110876.188,216048.125,44085.039,1256.515,31801.512,108901.43,31667.408,489.456,55974.684,2.31,41.926,0.288,780.664,5.367,15.691,12.033,433.239,2.979,597.32,4.107,66.35,0.456,417.49,2.87,0.112,16.259,8141.66,1.363,4.625,5.172,2.687,4.091,6.973,9.133,5.915,7.249,14.233,13.958,5.686,5.768,10.82,10.962,9.49,3.417,5.369,6.21,0.019,0.072,0.094,0.004,1750.27,2282.28,-265.831,-15.955
Russia,2018,RUS,145652288.0,3613410459648.0,20.091,0.138,1712.494,46.373,2.783,2158.138,58.778,2.8,14.817,0.597,0.256,11.757,0.474,0.203,401.062,2.754,1362.673,9.356,0.377,1596.353,112588.688,218206.25,44486.098,1305.953,32630.371,109347.078,32062.854,507.056,57958.258,2.336,49.438,0.339,828.859,5.691,16.282,12.655,445.644,3.06,621.42,4.266,68.62,0.471,395.445,2.715,0.121,17.601,8441.753,1.283,4.658,5.257,2.724,3.981,6.921,9.066,5.853,7.361,14.13,13.939,5.633,5.769,12.138,11.054,10.4,3.224,5.806,6.181,0.019,0.072,0.095,0.004,1843.24,2371.54,-349.821,-20.428
